ticker,timestamp,last_processing_date,total_score,environment_score,social_score,governance_score,rating
DUK,2020-02-01,2025-03-14,33.99,16.23,10.56,7.19,D
DUK,2020-03-01,2025-03-14,34.06,15.52,11.84,6.71,D
DUK,2020-07-01,2025-03-14,33.26,15.6,11.84,5.82,D
DUK,2020-08-01,2025-03-14,32.95,15.6,11.72,5.63,D
DUK,2020-10-01,2025-03-14,32.98,15.6,11.72,5.65,D
DUK,2021-01-01,2025-03-14,32.98,15.6,11.72,5.65,D
DUK,2021-02-01,2025-03-14,32.98,15.6,11.72,5.65,D
DUK,2021-03-01,2025-03-14,32.96,15.61,11.57,5.78,D
DUK,2021-05-01,2025-03-14,28.76,15.06,8.49,5.2,C
DUK,2021-09-01,2025-03-14,28.5,15.06,8.49,4.94,C
DUK,2022-02-01,2025-03-14,27.72,14.49,8.57,4.65,C
DUK,2022-05-01,2025-03-14,27.63,14.49,8.57,4.56,C
DUK,2022-08-01,2025-03-14,27.63,14.49,8.57,4.56,C
DUK,2023-09-01,2025-03-14,27.01,11.52,10.68,4.81,C
DUK,2024-11-01,2025-03-14,26.79,13.85,10.03,2.91,C
DUK,2024-12-01,2025-03-14,26.79,13.85,10.03,2.91,C
DUK,2025-01-01,2025-03-14,27.16,13.82,10.42,2.91,C
DUK,2025-02-01,2025-03-14,27.16,13.82,10.42,2.91,C
DUK,2025-03-01,2025-03-14,27.16,13.82,10.42,2.91,C
DRE,2020-01-01,2025-03-14,16.92,5.54,6.07,5.31,B
DRE,2020-02-01,2025-03-14,16.92,5.54,6.07,5.31,B
DRE,2020-03-01,2025-03-14,16.92,5.54,6.07,5.31,B
DRE,2020-07-01,2025-03-14,16.25,5.54,6.07,4.64,B
DRE,2020-08-01,2025-03-14,16.25,5.54,6.07,4.64,B
DRE,2020-10-01,2025-03-14,16.25,5.54,6.07,4.64,B
DRE,2021-01-01,2025-03-14,16.25,5.54,6.07,4.64,B
DRE,2021-02-01,2025-03-14,16.25,5.54,6.07,4.64,B
DRE,2021-03-01,2025-03-14,13.09,4.61,3.92,4.56,B
DRE,2021-05-01,2025-03-14,13.37,4.61,3.92,4.84,B
DRE,2021-09-01,2025-03-14,13.37,4.61,3.92,4.84,B
DRE,2022-02-01,2025-03-14,13.37,4.61,3.92,4.84,B
DRE,2022-05-01,2025-03-14,13.37,4.61,3.92,4.84,B
DRE,2022-08-01,2025-03-14,12.94,4.33,3.66,4.95,B
DD,2020-01-01,2025-03-14,31.3,13.96,9.33,8.0,D
DD,2020-02-01,2025-03-14,31.03,13.01,10.02,8.0,D
DD,2020-03-01,2025-03-14,31.13,13.01,10.02,8.1,D
DD,2020-07-01,2025-03-14,33.01,14.72,10.02,8.27,D
DD,2020-08-01,2025-03-14,33.01,14.72,10.02,8.27,D
DD,2020-10-01,2025-03-14,33.03,14.72,10.02,8.3,D
DD,2021-01-01,2025-03-14,32.68,14.72,10.02,7.95,D
DD,2021-02-01,2025-03-14,30.41,13.89,9.13,7.39,D
DD,2021-03-01,2025-03-14,30.41,13.89,9.13,7.39,D
DD,2021-05-01,2025-03-14,30.04,13.52,9.13,7.39,D
DD,2021-09-01,2025-03-14,30.04,13.52,9.13,7.39,D
DD,2022-02-01,2025-03-14,28.64,13.44,8.12,7.08,C
DD,2022-05-01,2025-03-14,28.85,13.44,8.12,7.29,C
DD,2022-08-01,2025-03-14,28.95,13.44,8.12,7.39,C
DD,2023-09-01,2025-03-14,28.6,14.66,7.99,5.94,C
DD,2024-11-01,2025-03-14,26.52,14.97,7.46,4.09,C
DD,2024-12-01,2025-03-14,26.87,16.2,6.93,3.73,C
DD,2025-01-01,2025-03-14,26.87,16.2,6.93,3.73,C
DD,2025-02-01,2025-03-14,26.87,16.2,6.93,3.73,C
DD,2025-03-01,2025-03-14,26.87,16.2,6.93,3.73,C
DXC,2020-01-01,2025-03-14,15.78,0.01,9.94,5.83,B
DXC,2020-02-01,2025-03-14,15.78,0.01,9.94,5.83,B
DXC,2020-03-01,2025-03-14,15.78,0.01,9.94,5.83,B
DXC,2020-07-01,2025-03-14,15.32,0.01,9.94,5.36,B
DXC,2020-08-01,2025-03-14,15.32,0.01,9.94,5.36,B
DXC,2020-10-01,2025-03-14,13.48,1.16,7.16,5.17,B
DXC,2021-01-01,2025-03-14,13.48,1.16,7.16,5.17,B
DXC,2021-02-01,2025-03-14,13.48,1.16,7.16,5.17,B
DXC,2021-03-01,2025-03-14,13.48,1.16,7.16,5.17,B
DXC,2021-05-01,2025-03-14,13.92,1.16,7.16,5.61,B
DXC,2021-09-01,2025-03-14,13.92,1.16,7.16,5.61,B
DXC,2022-02-01,2025-03-14,16.19,1.26,9.69,5.24,B
DXC,2022-05-01,2025-03-14,16.08,1.26,9.69,5.13,B
DXC,2022-08-01,2025-03-14,16.08,1.26,9.69,5.13,B
DXC,2023-01-01,2025-03-14,16.08,1.26,9.69,5.13,B
DXC,2023-09-01,2025-03-14,15.34,1.26,8.81,5.27,B
DXC,2024-11-01,2025-03-14,15.3,3.48,7.87,3.94,B
DXC,2024-12-01,2025-03-14,15.3,3.48,7.87,3.94,B
DXC,2025-01-01,2025-03-14,15.3,3.48,7.87,3.94,B
DXC,2025-02-01,2025-03-14,15.3,3.48,7.87,3.94,B
DXC,2025-03-01,2025-03-14,15.3,3.48,7.87,3.94,B
ETFC,2020-01-01,2025-03-14,27.95,1.83,11.68,14.44,C
ETFC,2020-02-01,2025-03-14,27.95,1.83,11.68,14.44,C
ETFC,2020-03-01,2025-03-14,27.46,1.83,11.68,13.95,C
ETFC,2020-07-01,2025-03-14,25.17,1.81,10.48,12.88,C
ETFC,2020-08-01,2025-03-14,25.17,1.81,10.48,12.88,C
ETFC,2020-10-01,2025-03-14,25.2,1.96,10.48,12.76,C
EMN,2020-01-01,2025-03-14,27.71,13.12,6.68,7.9,C
EMN,2020-02-01,2025-03-14,27.71,13.12,6.68,7.9,C
EMN,2020-03-01,2025-03-14,27.71,13.12,6.68,7.9,C
EMN,2020-07-01,2025-03-14,24.76,11.68,5.79,7.3,C
EMN,2020-08-01,2025-03-14,24.76,11.68,5.79,7.3,C
EMN,2020-10-01,2025-03-14,24.51,11.68,5.79,7.05,C
EMN,2021-01-01,2025-03-14,24.51,11.68,5.79,7.05,C
EMN,2021-02-01,2025-03-14,24.51,11.68,5.79,7.05,C
EMN,2021-03-01,2025-03-14,23.81,11.42,5.34,7.05,C
EMN,2021-05-01,2025-03-14,24.21,11.51,5.34,7.37,C
EMN,2021-09-01,2025-03-14,24.66,11.51,5.34,7.81,C
EMN,2022-02-01,2025-03-14,24.81,11.51,5.5,7.81,C
EMN,2022-05-01,2025-03-14,24.36,11.98,5.42,6.96,C
EMN,2022-08-01,2025-03-14,24.36,11.98,5.42,6.96,C
EMN,2023-01-01,2025-03-14,24.6,11.98,5.42,7.2,C
EMN,2023-09-01,2025-03-14,25.27,12.84,5.85,6.59,C
EMN,2024-11-01,2025-03-14,24.63,13.14,6.57,4.92,C
EMN,2024-12-01,2025-03-14,24.74,13.28,6.57,4.89,C
EMN,2025-01-01,2025-03-14,24.74,13.28,6.57,4.89,C
EMN,2025-02-01,2025-03-14,34.47,21.57,8.05,4.85,D
EMN,2025-03-01,2025-03-14,34.47,21.57,8.05,4.85,D
ETN,2020-01-01,2025-03-14,17.77,4.55,7.13,6.09,B
ETN,2020-02-01,2025-03-14,17.77,4.55,7.13,6.09,B
ETN,2020-03-01,2025-03-14,17.04,5.25,6.32,5.47,B
ETN,2020-07-01,2025-03-14,16.87,5.25,6.32,5.3,B
ETN,2020-08-01,2025-03-14,16.87,5.25,6.32,5.3,B
ETN,2020-10-01,2025-03-14,17.1,5.25,6.32,5.53,B
ETN,2021-01-01,2025-03-14,17.3,5.25,6.32,5.74,B
ETN,2021-02-01,2025-03-14,17.18,5.22,6.22,5.74,B
ETN,2021-03-01,2025-03-14,17.01,4.66,6.63,5.72,B
ETN,2021-05-01,2025-03-14,17.01,4.87,6.63,5.51,B
ETN,2022-02-01,2025-03-14,17.19,4.87,6.63,5.69,B
ETN,2022-05-01,2025-03-14,17.77,5.37,6.76,5.65,B
ETN,2022-08-01,2025-03-14,17.85,5.37,6.76,5.72,B
ETN,2023-09-01,2025-03-14,17.94,5.46,6.76,5.72,B
ETN,2024-11-01,2025-03-14,21.05,7.76,9.26,4.03,C
ETN,2024-12-01,2025-03-14,21.05,7.76,9.26,4.03,C
ETN,2025-01-01,2025-03-14,21.05,7.76,9.26,4.03,C
ETN,2025-02-01,2025-03-14,21.05,7.76,9.26,4.03,C
ETN,2025-03-01,2025-03-14,21.05,7.76,9.26,4.03,C
EBAY,2020-01-01,2025-03-14,20.19,1.69,11.13,7.36,C
EBAY,2020-02-01,2025-03-14,20.2,1.64,11.2,7.36,C
EBAY,2020-03-01,2025-03-14,20.19,1.69,11.13,7.36,C
EBAY,2020-07-01,2025-03-14,21.42,1.7,11.66,8.07,C
EBAY,2020-08-01,2025-03-14,21.42,1.7,11.66,8.07,C
EBAY,2020-10-01,2025-03-14,21.44,1.7,11.66,8.09,C
EBAY,2021-01-01,2025-03-14,21.78,1.62,11.76,8.4,C
EBAY,2021-02-01,2025-03-14,21.78,1.62,11.76,8.4,C
EBAY,2021-03-01,2025-03-14,21.39,1.62,11.76,8.01,C
EBAY,2021-05-01,2025-03-14,16.71,0.93,9.33,6.45,B
EBAY,2021-09-01,2025-03-14,16.71,0.93,9.33,6.45,B
EBAY,2022-02-01,2025-03-14,16.71,0.93,9.33,6.45,B
EBAY,2022-05-01,2025-03-14,17.11,0.93,9.33,6.84,B
EBAY,2022-08-01,2025-03-14,17.11,0.93,9.33,6.84,B
EBAY,2023-09-01,2025-03-14,17.6,2.74,7.65,7.21,B
EBAY,2024-10-01,2025-03-14,15.36,2.71,8.05,4.61,B
EBAY,2024-11-01,2025-03-14,15.36,2.71,8.05,4.61,B
EBAY,2024-12-01,2025-03-14,15.2,2.71,8.05,4.44,B
EBAY,2025-01-01,2025-03-14,15.2,2.71,8.05,4.44,B
EBAY,2025-02-01,2025-03-14,15.2,2.71,8.05,4.44,B
EBAY,2025-03-01,2025-03-14,15.42,2.71,8.27,4.44,B
ECL,2020-01-01,2025-03-14,31.82,14.06,10.21,7.54,D
ECL,2020-02-01,2025-03-14,31.82,14.06,10.21,7.54,D
ECL,2020-03-01,2025-03-14,30.54,13.75,9.97,6.81,D
ECL,2020-07-01,2025-03-14,30.54,13.75,9.97,6.81,D
ECL,2020-08-01,2025-03-14,30.6,13.75,9.8,7.04,D
ECL,2020-10-01,2025-03-14,25.82,10.58,8.64,6.59,C
ECL,2021-01-01,2025-03-14,25.82,10.58,8.64,6.59,C
ECL,2021-02-01,2025-03-14,25.82,10.58,8.64,6.59,C
ECL,2021-03-01,2025-03-14,25.82,10.58,8.64,6.59,C
ECL,2021-05-01,2025-03-14,25.81,10.43,8.64,6.74,C
ECL,2021-09-01,2025-03-14,24.09,9.48,8.44,6.17,C
ECL,2022-02-01,2025-03-14,24.09,9.48,8.44,6.17,C
ECL,2022-05-01,2025-03-14,24.09,9.48,8.44,6.17,C
ECL,2022-08-01,2025-03-14,24.09,9.48,8.44,6.17,C
ECL,2023-09-01,2025-03-14,19.86,8.54,6.05,5.27,B
ECL,2024-11-01,2025-03-14,23.86,11.06,7.25,5.56,C
ECL,2024-12-01,2025-03-14,23.86,11.06,7.25,5.56,C
ECL,2025-01-01,2025-03-14,23.86,11.06,7.25,5.56,C
ECL,2025-02-01,2025-03-14,23.86,11.06,7.25,5.56,C
ECL,2025-03-01,2025-03-14,23.86,11.06,7.25,5.56,C
EIX,2020-01-01,2025-03-14,38.22,18.45,12.0,7.78,D
EIX,2020-02-01,2025-03-14,35.61,14.92,12.87,7.83,D
EIX,2020-03-01,2025-03-14,35.61,14.92,12.87,7.83,D
EIX,2020-07-01,2025-03-14,28.85,11.22,11.85,5.78,C
EIX,2020-08-01,2025-03-14,28.85,11.22,11.85,5.78,C
EIX,2020-10-01,2025-03-14,28.88,11.22,11.85,5.8,C
EIX,2021-01-01,2025-03-14,28.88,11.22,11.85,5.8,C
EIX,2021-02-01,2025-03-14,28.88,11.22,11.85,5.8,C
EIX,2021-03-01,2025-03-14,28.88,11.22,11.85,5.8,C
EIX,2021-05-01,2025-03-14,29.34,11.38,11.85,6.11,C
EIX,2021-09-01,2025-03-14,27.26,10.32,10.57,6.36,C
EIX,2022-02-01,2025-03-14,27.43,10.49,10.57,6.36,C
EIX,2022-05-01,2025-03-14,27.62,10.71,11.2,5.71,C
EIX,2022-08-01,2025-03-14,27.43,10.73,11.2,5.5,C
EIX,2023-09-01,2025-03-14,27.51,10.98,11.42,5.11,C
EIX,2024-11-01,2025-03-14,23.97,8.38,12.11,3.48,C
EIX,2024-12-01,2025-03-14,23.97,8.38,12.11,3.48,C
EIX,2025-01-01,2025-03-14,23.97,8.38,12.11,3.48,C
EIX,2025-02-01,2025-03-14,23.97,8.38,12.11,3.48,C
EIX,2025-03-01,2025-03-14,23.97,8.38,12.11,3.48,C
EW,2020-01-01,2025-03-14,21.65,2.64,11.04,7.97,C
EW,2020-02-01,2025-03-14,19.36,2.57,8.95,7.84,B
EW,2020-03-01,2025-03-14,19.34,2.57,8.95,7.81,B
EW,2020-07-01,2025-03-14,19.65,2.78,8.93,7.94,B
EW,2020-08-01,2025-03-14,19.65,2.78,8.93,7.94,B
EW,2020-10-01,2025-03-14,19.68,2.78,8.93,7.96,B
EW,2021-01-01,2025-03-14,19.18,2.63,8.97,7.57,B
EW,2021-02-01,2025-03-14,19.04,2.63,8.97,7.43,B
EW,2021-03-01,2025-03-14,19.04,2.63,8.97,7.43,B
EW,2021-05-01,2025-03-14,18.84,2.43,8.97,7.43,B
EW,2021-09-01,2025-03-14,19.04,2.43,8.96,7.65,B
EW,2022-02-01,2025-03-14,19.39,2.86,8.85,7.69,B
EW,2022-05-01,2025-03-14,19.39,2.86,8.85,7.69,B
EW,2022-08-01,2025-03-14,19.39,2.86,8.85,7.69,B
EW,2023-01-01,2025-03-14,19.33,2.86,8.85,7.63,B
EW,2023-09-01,2025-03-14,18.57,2.86,8.08,7.63,B
EW,2024-11-01,2025-03-14,21.7,2.96,13.41,5.33,C
EW,2024-12-01,2025-03-14,21.7,2.96,13.41,5.33,C
EW,2025-01-01,2025-03-14,21.7,2.96,13.41,5.33,C
EW,2025-02-01,2025-03-14,22.02,2.96,13.41,5.64,C
EW,2025-03-01,2025-03-14,22.02,2.96,13.41,5.64,C
EA,2020-01-01,2025-03-14,14.82,0.13,9.0,5.69,B
EA,2020-02-01,2025-03-14,14.82,0.13,9.0,5.69,B
EA,2020-03-01,2025-03-14,14.82,0.13,9.0,5.69,B
EA,2020-07-01,2025-03-14,12.44,0.13,7.25,5.07,B
EA,2020-08-01,2025-03-14,12.44,0.13,7.25,5.07,B
EA,2020-10-01,2025-03-14,12.7,0.13,7.25,5.32,B
EA,2021-01-01,2025-03-14,12.7,0.13,7.25,5.32,B
EA,2021-02-01,2025-03-14,12.7,0.13,7.25,5.32,B
EA,2021-03-01,2025-03-14,12.7,0.13,7.25,5.32,B
EA,2021-05-01,2025-03-14,12.7,0.13,7.25,5.32,B
EA,2021-09-01,2025-03-14,12.49,0.13,7.36,5.0,B
EA,2022-02-01,2025-03-14,10.36,0.13,5.52,4.72,B
EA,2022-05-01,2025-03-14,10.36,0.13,5.52,4.72,B
EA,2022-08-01,2025-03-14,10.36,0.13,5.52,4.72,B
EA,2023-09-01,2025-03-14,13.29,0.13,8.42,4.73,B
EA,2024-10-01,2025-03-14,13.16,0.31,8.43,4.42,B
EA,2024-11-01,2025-03-14,12.96,0.31,8.43,4.22,B
EA,2024-12-01,2025-03-14,12.96,0.31,8.43,4.22,B
EA,2025-01-01,2025-03-14,12.96,0.31,8.43,4.22,B
EA,2025-02-01,2025-03-14,12.96,0.31,8.43,4.22,B
EA,2025-03-01,2025-03-14,12.18,0.32,8.0,3.85,B
EMR,2020-01-01,2025-03-14,23.47,7.14,8.41,7.91,C
EMR,2020-02-01,2025-03-14,23.47,7.14,8.41,7.91,C
EMR,2020-03-01,2025-03-14,31.29,9.23,14.17,7.9,D
EMR,2020-07-01,2025-03-14,30.82,9.05,14.17,7.61,D
EMR,2020-08-01,2025-03-14,30.82,9.05,14.17,7.61,D
EMR,2020-10-01,2025-03-14,30.82,9.05,14.17,7.61,D
EMR,2021-01-01,2025-03-14,30.82,9.05,14.17,7.61,D
EMR,2021-02-01,2025-03-14,30.81,9.23,13.98,7.61,D
EMR,2021-03-01,2025-03-14,30.34,9.23,14.25,6.87,D
EMR,2021-05-01,2025-03-14,30.34,9.23,14.25,6.87,D
EMR,2021-09-01,2025-03-14,30.99,9.87,14.25,6.87,D
EMR,2022-02-01,2025-03-14,30.94,9.8,14.1,7.04,D
EMR,2022-05-01,2025-03-14,29.47,10.13,12.34,7.0,C
EMR,2022-08-01,2025-03-14,29.47,10.13,12.34,7.0,C
EMR,2023-09-01,2025-03-14,28.36,8.77,13.05,6.55,C
EMR,2024-11-01,2025-03-14,22.79,6.05,12.6,4.13,C
EMR,2024-12-01,2025-03-14,22.79,6.05,12.6,4.13,C
EMR,2025-01-01,2025-03-14,22.79,6.05,12.6,4.13,C
EMR,2025-02-01,2025-03-14,22.79,6.05,12.6,4.13,C
EMR,2025-03-01,2025-03-14,22.79,6.05,12.6,4.13,C
ETR,2020-01-01,2025-03-14,34.77,14.84,13.6,6.33,D
ETR,2020-02-01,2025-03-14,34.77,14.84,13.6,6.33,D
ETR,2020-03-01,2025-03-14,34.89,14.84,13.6,6.45,D
ETR,2020-07-01,2025-03-14,34.89,14.84,13.6,6.45,D
ETR,2020-08-01,2025-03-14,35.45,15.39,13.6,6.47,D
ETR,2020-10-01,2025-03-14,35.47,15.39,13.6,6.49,D
ETR,2021-01-01,2025-03-14,35.12,15.39,13.6,6.14,D
ETR,2021-02-01,2025-03-14,35.12,15.39,13.6,6.14,D
ETR,2021-03-01,2025-03-14,33.48,18.69,8.48,6.32,D
ETR,2021-05-01,2025-03-14,33.82,19.02,8.48,6.32,D
ETR,2021-09-01,2025-03-14,33.54,18.54,8.48,6.52,D
ETR,2022-02-01,2025-03-14,30.28,16.23,7.4,6.64,D
ETR,2022-05-01,2025-03-14,29.77,16.28,6.85,6.64,C
ETR,2022-08-01,2025-03-14,29.8,16.31,6.85,6.64,C
ETR,2023-01-01,2025-03-14,29.57,16.31,6.85,6.41,C
ETR,2023-09-01,2025-03-14,26.67,14.04,7.3,5.32,C
ETR,2024-11-01,2025-03-14,24.88,13.29,7.48,4.1,C
ETR,2024-12-01,2025-03-14,24.88,13.29,7.48,4.1,C
ETR,2025-01-01,2025-03-14,25.02,13.29,7.48,4.25,C
ETR,2025-02-01,2025-03-14,25.02,13.29,7.48,4.25,C
ETR,2025-03-01,2025-03-14,25.02,13.29,7.48,4.25,C
EOG,2020-01-01,2025-03-14,44.74,24.01,12.77,7.97,E
EOG,2020-02-01,2025-03-14,44.63,24.01,12.65,7.97,E
EOG,2020-03-01,2025-03-14,44.63,24.01,12.65,7.97,E
EOG,2020-07-01,2025-03-14,46.76,25.68,12.5,8.55,E
EOG,2020-08-01,2025-03-14,46.76,25.68,12.5,8.55,E
EOG,2020-10-01,2025-03-14,46.76,25.68,12.5,8.55,E
EOG,2021-01-01,2025-03-14,38.65,19.46,10.95,8.24,D
EOG,2021-02-01,2025-03-14,38.97,19.67,11.06,8.24,D
EOG,2021-03-01,2025-03-14,38.97,19.67,11.06,8.24,D
EOG,2021-05-01,2025-03-14,38.97,19.67,11.06,8.24,D
EOG,2021-09-01,2025-03-14,38.97,19.67,11.06,8.24,D
EOG,2022-02-01,2025-03-14,36.25,20.39,8.13,7.73,D
EOG,2022-05-01,2025-03-14,36.25,20.39,8.13,7.73,D
EOG,2022-08-01,2025-03-14,36.25,20.39,8.13,7.73,D
EOG,2023-09-01,2025-03-14,34.16,20.16,6.67,7.33,D
EOG,2024-11-01,2025-03-14,34.38,21.34,6.51,6.53,D
EOG,2024-12-01,2025-03-14,34.38,21.34,6.51,6.53,D
EOG,2025-01-01,2025-03-14,34.38,21.34,6.51,6.53,D
EOG,2025-02-01,2025-03-14,34.38,21.34,6.51,6.53,D
EOG,2025-03-01,2025-03-14,38.0,23.16,8.73,6.1,D
EFX,2020-01-01,2025-03-14,28.24,0.16,21.02,7.06,C
EFX,2020-02-01,2025-03-14,28.24,0.16,21.02,7.06,C
EFX,2020-03-01,2025-03-14,28.24,0.16,21.02,7.06,C
EFX,2020-07-01,2025-03-14,28.24,0.16,21.02,7.06,C
EFX,2020-08-01,2025-03-14,27.45,0.14,19.85,7.46,C
EFX,2020-10-01,2025-03-14,27.07,0.14,19.85,7.08,C
EFX,2021-01-01,2025-03-14,24.51,0.14,17.29,7.08,C
EFX,2021-02-01,2025-03-14,24.51,0.14,17.29,7.08,C
EFX,2021-03-01,2025-03-14,24.51,0.14,17.29,7.08,C
EFX,2021-05-01,2025-03-14,24.51,0.14,17.29,7.08,C
EFX,2021-09-01,2025-03-14,24.44,0.14,17.29,7.01,C
EFX,2022-02-01,2025-03-14,25.71,0.16,18.63,6.93,C
EFX,2022-05-01,2025-03-14,25.71,0.16,18.63,6.93,C
EFX,2022-08-01,2025-03-14,25.76,0.16,18.63,6.98,C
EFX,2023-01-01,2025-03-14,25.76,0.16,18.63,6.98,C
EFX,2023-09-01,2025-03-14,23.16,0.08,16.3,6.78,C
EFX,2024-11-01,2025-03-14,21.25,0.2,15.69,5.36,C
EFX,2024-12-01,2025-03-14,22.21,0.23,16.75,5.23,C
EFX,2025-01-01,2025-03-14,22.21,0.23,16.75,5.23,C
EFX,2025-02-01,2025-03-14,22.21,0.23,16.75,5.23,C
EFX,2025-03-01,2025-03-14,22.21,0.23,16.75,5.23,C
EQIX,2020-01-01,2025-03-14,16.18,5.42,5.24,5.52,B
EQIX,2020-02-01,2025-03-14,16.18,5.42,5.24,5.52,B
EQIX,2020-03-01,2025-03-14,16.18,5.42,5.24,5.52,B
EQIX,2020-07-01,2025-03-14,16.12,5.42,5.24,5.46,B
EQIX,2020-08-01,2025-03-14,16.12,5.42,5.24,5.46,B
EQIX,2020-10-01,2025-03-14,16.15,5.42,5.24,5.48,B
EQIX,2021-01-01,2025-03-14,16.21,5.37,5.35,5.48,B
EQIX,2021-02-01,2025-03-14,16.21,5.37,5.35,5.48,B
EQIX,2021-03-01,2025-03-14,16.21,5.37,5.35,5.48,B
EQIX,2021-05-01,2025-03-14,14.23,3.25,5.67,5.31,B
EQIX,2021-09-01,2025-03-14,14.62,3.25,5.67,5.7,B
EQIX,2022-02-01,2025-03-14,14.71,3.25,5.76,5.7,B
EQIX,2022-05-01,2025-03-14,14.71,3.25,5.76,5.7,B
EQIX,2022-08-01,2025-03-14,11.79,2.63,3.51,5.65,B
EQIX,2023-09-01,2025-03-14,13.88,3.44,5.31,5.13,B
EQIX,2024-10-01,2025-03-14,12.91,3.47,5.25,4.2,B
EQIX,2024-11-01,2025-03-14,13.14,3.56,4.76,4.82,B
EQIX,2024-12-01,2025-03-14,13.14,3.56,4.76,4.82,B
EQIX,2025-01-01,2025-03-14,13.14,3.56,4.76,4.82,B
EQIX,2025-02-01,2025-03-14,13.14,3.56,4.76,4.82,B
EQIX,2025-03-01,2025-03-14,13.14,3.56,4.76,4.82,B
EQR,2020-01-01,2025-03-14,15.84,4.5,5.4,5.94,B
EQR,2020-02-01,2025-03-14,15.84,4.5,5.4,5.94,B
EQR,2020-03-01,2025-03-14,15.84,4.5,5.4,5.94,B
EQR,2020-07-01,2025-03-14,15.84,4.5,5.4,5.94,B
EQR,2020-08-01,2025-03-14,15.8,4.56,5.29,5.94,B
EQR,2020-10-01,2025-03-14,13.99,4.78,4.35,4.85,B
EQR,2021-01-01,2025-03-14,13.99,4.78,4.35,4.85,B
EQR,2021-02-01,2025-03-14,13.99,4.78,4.35,4.85,B
EQR,2021-03-01,2025-03-14,13.99,4.78,4.35,4.85,B
EQR,2021-05-01,2025-03-14,13.78,4.79,4.14,4.85,B
EQR,2021-09-01,2025-03-14,10.97,2.94,2.89,5.14,B
EQR,2022-02-01,2025-03-14,10.97,2.94,2.89,5.14,B
EQR,2022-05-01,2025-03-14,11.09,2.89,3.06,5.14,B
EQR,2022-08-01,2025-03-14,11.09,2.89,3.06,5.14,B
EQR,2023-01-01,2025-03-14,11.16,2.89,3.06,5.21,B
EQR,2023-09-01,2025-03-14,11.91,2.98,2.87,6.05,B
EQR,2024-11-01,2025-03-14,11.43,3.2,2.95,5.27,B
EQR,2024-12-01,2025-03-14,11.43,3.2,2.95,5.27,B
EQR,2025-01-01,2025-03-14,11.43,3.2,2.95,5.27,B
EQR,2025-02-01,2025-03-14,11.43,3.2,2.95,5.27,B
EQR,2025-03-01,2025-03-14,12.2,3.97,3.07,5.17,B
ESS,2020-01-01,2025-03-14,16.16,4.41,5.15,6.61,B
ESS,2020-02-01,2025-03-14,16.02,4.41,5.15,6.46,B
ESS,2020-03-01,2025-03-14,15.9,4.41,5.15,6.35,B
ESS,2020-07-01,2025-03-14,15.9,4.41,5.15,6.35,B
ESS,2020-08-01,2025-03-14,15.9,4.41,5.15,6.35,B
ESS,2020-10-01,2025-03-14,15.93,4.41,5.15,6.37,B
ESS,2021-01-01,2025-03-14,15.97,4.41,5.15,6.41,B
ESS,2021-02-01,2025-03-14,15.97,4.41,5.15,6.41,B
ESS,2021-03-01,2025-03-14,15.97,4.41,5.15,6.41,B
ESS,2021-05-01,2025-03-14,13.19,3.9,3.48,5.82,B
ESS,2021-09-01,2025-03-14,13.19,3.9,3.48,5.82,B
ESS,2022-02-01,2025-03-14,13.89,3.9,3.48,6.51,B
ESS,2022-05-01,2025-03-14,13.89,3.9,3.48,6.51,B
ESS,2022-08-01,2025-03-14,12.8,3.5,2.69,6.61,B
ESS,2023-01-01,2025-03-14,12.33,3.5,2.69,6.13,B
ESS,2023-09-01,2025-03-14,12.44,3.46,2.84,6.13,B
ESS,2024-11-01,2025-03-14,11.61,3.38,2.93,5.31,B
ESS,2024-12-01,2025-03-14,11.61,3.38,2.93,5.31,B
ESS,2025-01-01,2025-03-14,11.61,3.38,2.93,5.31,B
ESS,2025-02-01,2025-03-14,11.61,3.38,2.93,5.31,B
ESS,2025-03-01,2025-03-14,11.61,3.38,2.93,5.31,B
EL,2020-01-01,2025-03-14,27.42,8.96,9.4,9.06,C
EL,2020-02-01,2025-03-14,25.9,8.5,8.96,8.44,C
EL,2020-03-01,2025-03-14,25.9,8.5,8.96,8.44,C
EL,2020-07-01,2025-03-14,25.34,8.44,8.96,7.94,C
EL,2020-08-01,2025-03-14,25.34,8.44,8.96,7.94,C
EL,2020-10-01,2025-03-14,25.34,8.44,8.96,7.94,C
EL,2021-01-01,2025-03-14,25.13,8.44,8.88,7.81,C
EL,2021-02-01,2025-03-14,24.35,6.9,9.32,8.12,C
EL,2021-03-01,2025-03-14,24.28,6.9,9.32,8.05,C
EL,2021-05-01,2025-03-14,24.28,6.9,9.32,8.05,C
EL,2022-02-01,2025-03-14,25.91,6.88,11.34,7.68,C
EL,2022-05-01,2025-03-14,25.91,6.88,11.34,7.68,C
EL,2022-08-01,2025-03-14,25.91,6.88,11.34,7.68,C
EL,2023-09-01,2025-03-14,25.48,6.95,11.05,7.48,C
EL,2024-11-01,2025-03-14,24.01,5.59,10.52,7.9,C
EL,2024-12-01,2025-03-14,24.01,5.59,10.52,7.9,C
EL,2025-01-01,2025-03-14,24.01,5.59,10.52,7.9,C
EL,2025-02-01,2025-03-14,23.96,5.59,10.47,7.9,C
EL,2025-03-01,2025-03-14,20.7,5.22,9.4,6.08,C
EVRG,2024-10-01,2025-03-14,29.24,13.73,10.64,4.88,C
