timestamp,message
1741610144681,"Processed row: {'ticker': 'uslm', 'name': 'United States Lime & Minerals Inc', 'environment_score': 500, 'social_score': 233, 'governance_score': 300, 'total_score': 1033}
"
1741610144681,"Processed row: {'ticker': 'utmd', 'name': 'Utah Medical Products Inc', 'environment_score': 240, 'social_score': 236, 'governance_score': 250, 'total_score': 726}
"
1741610144681,"Processed row: {'ticker': 'cmp', 'name': 'Compass Minerals International Inc', 'environment_score': 505, 'social_score': 302, 'governance_score': 320, 'total_score': 1127}
"
1741610144681,"Processed row: {'ticker': 'cnd', 'name': 'Concord Acquisition Corp', 'environment_score': 205, 'social_score': 257, 'governance_score': 300, 'total_score': 762}
"
1741610144681,"Processed row: {'ticker': 'cnf', 'name': 'CNFinance Holdings Ltd', 'environment_score': 200, 'social_score': 200, 'governance_score': 220, 'total_score': 620}
"
1741610144681,"Processed row: {'ticker': 'cnmd', 'name': 'Conmed Corp', 'environment_score': 441, 'social_score': 300, 'governance_score': 270, 'total_score': 1011}
"
1741610144681,"Processed row: {'ticker': 'cnk', 'name': 'Cinemark Holdings Inc', 'environment_score': 330, 'social_score': 300, 'governance_score': 300, 'total_score': 930}
"
1741610144681,"Processed row: {'ticker': 'cnne', 'name': 'Cannae Holdings Inc', 'environment_score': 215, 'social_score': 203, 'governance_score': 203, 'total_score': 621}
"
1741610144681,"Processed row: {'ticker': 'cno', 'name': 'CNO Financial Group Inc', 'environment_score': 500, 'social_score': 322, 'governance_score': 315, 'total_score': 1137}
"
1741610144682,"Processed row: {'ticker': 'cna', 'name': 'CNA Financial Corp', 'environment_score': 540, 'social_score': 329, 'governance_score': 340, 'total_score': 1209}
"
1741610144698,"Processed row: {'ticker': 'cmre', 'name': 'Costamare Inc', 'environment_score': 242, 'social_score': 204, 'governance_score': 200, 'total_score': 646}
"
1741610144698,"Processed row: {'ticker': 'gva', 'name': 'Granite Construction Inc', 'environment_score': 200, 'social_score': 200, 'governance_score': 200, 'total_score': 600}
"
1741610144698,"Processed row: {'ticker': 'fn', 'name': 'Fabrinet', 'environment_score': 510, 'social_score': 209, 'governance_score': 210, 'total_score': 929}
"
1741610144698,"Processed row: {'ticker': 'h', 'name': 'Hyatt Hotels Corp', 'environment_score': 235, 'social_score': 209, 'governance_score': 205, 'total_score': 649}
"
1741610144699,"Processed row: {'ticker': 'hasi', 'name': 'Hannon Armstrong Sustainable Infrastructure Capital Inc', 'environment_score': 646, 'social_score': 404, 'governance_score': 313, 'total_score': 1363}
"
1741610144699,"Processed row: {'ticker': 'hayw', 'name': 'Hayward Holdings Inc', 'environment_score': 535, 'social_score': 305, 'governance_score': 300, 'total_score': 1140}
"
1741610144699,"Processed row: {'ticker': 'hbb', 'name': 'Hamilton Beach Brands Holding Co', 'environment_score': 245, 'social_score': 272, 'governance_score': 230, 'total_score': 747}
"
1741610144699,"Processed row: {'ticker': 'hcc', 'name': 'Warrior Met Coal Inc', 'environment_score': 215, 'social_score': 200, 'governance_score': 200, 'total_score': 615}
"
1741610144699,"Processed row: {'ticker': 'hci', 'name': 'Hci Group Inc', 'environment_score': 205, 'social_score': 260, 'governance_score': 300, 'total_score': 765}
"
1741610144699,"Processed row: {'ticker': 'he', 'name': 'Hawaiian Electric Industries Inc', 'environment_score': 585, 'social_score': 348, 'governance_score': 310, 'total_score': 1243}
"
1741610144699,"Processed row: {'ticker': 'gwre', 'name': 'Guidewire Software Inc', 'environment_score': 549, 'social_score': 321, 'governance_score': 330, 'total_score': 1200}
"
1741610144699,"Processed row: {'ticker': 'hae', 'name': 'Haemonetics Corp', 'environment_score': 448, 'social_score': 303, 'governance_score': 305, 'total_score': 1056}
"
1741610144699,"Processed row: {'ticker': 'hep', 'name': 'Holly Energy Partners LP', 'environment_score': 511, 'social_score': 225, 'governance_score': 215, 'total_score': 951}
"
1741610144699,"Processed row: {'ticker': 'hgv', 'name': 'Hilton Grand Vacations Inc', 'environment_score': 305, 'social_score': 288, 'governance_score': 250, 'total_score': 843}
"
1741610144700,"Processed row: {'ticker': 'hi', 'name': 'Hillenbrand Inc', 'environment_score': 489, 'social_score': 349, 'governance_score': 300, 'total_score': 1138}
"
1741610144700,"Processed row: {'ticker': 'hhc', 'name': 'Howard Hughes Corp', 'environment_score': 500, 'social_score': 300, 'governance_score': 300, 'total_score': 1100}
"
1741610144700,"Processed row: {'ticker': 'hubs', 'name': 'HubSpot Inc', 'environment_score': 480, 'social_score': 329, 'governance_score': 320, 'total_score': 1129}
"
1741610144700,"Processed row: {'ticker': 'hesm', 'name': 'Hess Midstream LP', 'environment_score': 307, 'social_score': 257, 'governance_score': 255, 'total_score': 819}
"
1741610144700,"Processed row: {'ticker': 'hei', 'name': 'HEICO Corp', 'environment_score': 225, 'social_score': 203, 'governance_score': 205, 'total_score': 633}
"
1741610144741,"END RequestId: 7eadb7a6-1e7a-41e5-ab42-a2aed433f775
"
1741610144741,"REPORT RequestId: 7eadb7a6-1e7a-41e5-ab42-a2aed433f775	Duration: 901.40 ms	Billed Duration: 902 ms	Memory Size: 256 MB	Max Memory Used: 181 MB	Init Duration: 2715.91 ms	
"
